serial_id,date,product_id,product_name,quantity
769,29-05-2025,3,Milk,1
770,20-09-2025,3,Milk,4
771,17-09-2025,1,Rice,4
772,09-02-2025,7,Eggs,1
773,25-12-2025,5,Salt,1
774,04-05-2025,4,Sugar,2
775,27-06-2025,7,Eggs,5
776,10-07-2025,4,Sugar,2
777,07-01-2025,3,Milk,3
778,14-01-2025,6,Cooking Oil,3
779,27-03-2025,5,Salt,1
780,03-03-2025,7,Eggs,3
781,03-09-2025,5,Salt,2
782,18-05-2025,5,Salt,3
783,06-03-2025,10,Coffee,1
784,30-08-2025,5,Salt,1
785,30-06-2025,5,Salt,2
786,22-06-2025,5,Salt,1
787,07-07-2025,3,Milk,3
788,04-11-2025,5,Salt,3
789,09-10-2025,5,Salt,2
790,03-02-2025,4,Sugar,2
791,15-08-2025,8,Bread,1
792,11-02-2025,4,Sugar,1
793,23-04-2025,10,Coffee,1
794,30-04-2025,1,Rice,9
795,09-05-2025,9,Tea,2
796,10-01-2025,1,Rice,2
797,20-08-2025,10,Coffee,1
798,17-10-2025,7,Eggs,3
799,19-07-2025,6,Cooking Oil,1
800,09-12-2025,1,Rice,8
801,10-03-2025,3,Milk,4
802,28-03-2025,1,Rice,5
803,29-11-2025,8,Bread,1
804,12-02-2025,7,Eggs,1
805,01-06-2025,3,Milk,1
806,28-05-2025,5,Salt,1
807,10-11-2025,8,Bread,4
808,30-07-2025,4,Sugar,3
809,28-01-2025,3,Milk,3
810,18-09-2025,10,Coffee,1
811,18-12-2025,6,Cooking Oil,2
812,21-04-2025,6,Cooking Oil,1
813,13-09-2025,8,Bread,1
814,18-02-2025,9,Tea,2
815,19-03-2025,4,Sugar,1
816,05-08-2025,9,Tea,2
817,09-07-2025,7,Eggs,2
818,29-05-2025,10,Coffee,3
819,15-09-2025,8,Bread,5
820,09-06-2025,5,Salt,3
821,11-01-2025,2,Wheat Flour,1
822,02-07-2025,8,Bread,1
823,11-11-2025,9,Tea,2
824,24-04-2025,10,Coffee,2
825,01-08-2025,4,Sugar,3
826,02-05-2025,1,Rice,7
827,25-09-2025,7,Eggs,1
828,29-05-2025,2,Wheat Flour,5
829,29-10-2025,8,Bread,4
830,30-05-2025,6,Cooking Oil,3
831,22-01-2025,9,Tea,1
832,15-09-2025,2,Wheat Flour,5
833,10-10-2025,4,Sugar,2
834,29-03-2025,3,Milk,4
835,20-06-2025,6,Cooking Oil,1
836,03-07-2025,1,Rice,3
837,19-01-2025,6,Cooking Oil,3
838,18-04-2025,7,Eggs,1
839,21-04-2025,5,Salt,2
840,24-05-2025,10,Coffee,1
841,03-01-2025,5,Salt,1
842,14-04-2025,4,Sugar,3
843,20-12-2025,10,Coffee,3
844,10-01-2025,9,Tea,1
845,07-08-2025,7,Eggs,3
846,22-04-2025,2,Wheat Flour,9
847,27-03-2025,4,Sugar,2
848,10-11-2025,10,Coffee,2
849,14-01-2025,1,Rice,9
850,20-01-2025,2,Wheat Flour,3
851,11-03-2025,7,Eggs,3
852,05-07-2025,5,Salt,3
853,20-01-2025,4,Sugar,2
854,15-08-2025,8,Bread,2
855,18-08-2025,5,Salt,1
856,25-12-2025,6,Cooking Oil,1
857,07-02-2025,10,Coffee,2
858,07-07-2025,4,Sugar,1
859,30-09-2025,4,Sugar,3
860,04-01-2025,7,Eggs,5
861,04-08-2025,3,Milk,5
862,24-02-2025,10,Coffee,2
863,11-06-2025,8,Bread,2
864,08-06-2025,3,Milk,4
865,01-11-2025,3,Milk,3
866,01-06-2025,6,Cooking Oil,1
867,27-04-2025,10,Coffee,3
868,11-07-2025,4,Sugar,3
869,16-12-2025,4,Sugar,3
870,02-07-2025,1,Rice,1
871,15-11-2025,2,Wheat Flour,4
872,08-09-2025,1,Rice,9
873,28-10-2025,6,Cooking Oil,1
874,17-07-2025,1,Rice,4
875,28-08-2025,4,Sugar,3
876,16-02-2025,6,Cooking Oil,2
877,17-05-2025,7,Eggs,2
878,02-03-2025,5,Salt,2
879,16-09-2025,2,Wheat Flour,1
880,17-07-2025,6,Cooking Oil,1
881,02-09-2025,3,Milk,3
882,04-02-2025,10,Coffee,2
883,10-03-2025,10,Coffee,1
884,18-02-2025,5,Salt,1
885,11-07-2025,10,Coffee,1
886,11-03-2025,4,Sugar,2
887,06-05-2025,4,Sugar,3
888,09-05-2025,7,Eggs,1
889,22-11-2025,4,Sugar,1
890,23-06-2025,6,Cooking Oil,1
891,01-06-2025,4,Sugar,1
892,01-08-2025,4,Sugar,2
893,30-12-2025,8,Bread,2
894,08-08-2025,6,Cooking Oil,3
895,08-08-2025,3,Milk,2
896,16-04-2025,6,Cooking Oil,1
897,13-02-2025,6,Cooking Oil,1
898,03-07-2025,4,Sugar,3
899,04-12-2025,4,Sugar,2
900,21-01-2025,9,Tea,2
901,07-01-2025,1,Rice,6
902,09-06-2025,2,Wheat Flour,8
903,23-05-2025,4,Sugar,3
904,03-06-2025,5,Salt,2
905,14-06-2025,9,Tea,2
906,23-03-2025,5,Salt,1
907,28-03-2025,3,Milk,2
908,01-11-2025,5,Salt,3
909,11-12-2025,3,Milk,5
910,10-06-2025,9,Tea,2
911,15-07-2025,5,Salt,3
912,23-11-2025,10,Coffee,2
913,16-10-2025,7,Eggs,1
914,02-03-2025,8,Bread,5
915,28-01-2025,2,Wheat Flour,9
916,27-03-2025,7,Eggs,1
917,08-04-2025,1,Rice,6
918,08-04-2025,6,Cooking Oil,1
919,07-12-2025,10,Coffee,1
920,22-01-2025,2,Wheat Flour,9
921,26-11-2025,2,Wheat Flour,2
922,05-05-2025,3,Milk,4
923,21-10-2025,8,Bread,4
924,09-04-2025,10,Coffee,3
925,01-02-2025,1,Rice,7
926,20-01-2025,5,Salt,2
927,02-08-2025,4,Sugar,3
928,20-08-2025,8,Bread,5
929,26-04-2025,6,Cooking Oil,2
930,17-06-2025,9,Tea,2
931,07-03-2025,10,Coffee,1
932,11-09-2025,8,Bread,3
933,13-02-2025,8,Bread,1
934,15-08-2025,10,Coffee,2
935,06-10-2025,7,Eggs,1
936,16-07-2025,2,Wheat Flour,3
937,25-09-2025,8,Bread,2
938,24-10-2025,8,Bread,4
939,26-03-2025,5,Salt,3
940,16-02-2025,9,Tea,3
941,29-07-2025,8,Bread,2
942,25-09-2025,4,Sugar,2
943,02-12-2025,7,Eggs,3
944,10-10-2025,3,Milk,2
945,08-08-2025,8,Bread,1
946,08-01-2025,7,Eggs,5
947,17-09-2025,5,Salt,2
948,03-09-2025,6,Cooking Oil,3
949,12-01-2025,9,Tea,3
950,16-01-2025,7,Eggs,1
951,21-01-2025,7,Eggs,5
952,17-09-2025,2,Wheat Flour,6
953,11-08-2025,10,Coffee,3
954,08-05-2025,7,Eggs,3
955,25-01-2025,5,Salt,3
956,15-07-2025,1,Rice,9
957,03-06-2025,4,Sugar,2
958,15-08-2025,5,Salt,1
959,14-05-2025,9,Tea,3
960,30-12-2025,9,Tea,1
961,04-08-2025,5,Salt,2
962,11-05-2025,6,Cooking Oil,2
963,04-10-2025,10,Coffee,2
964,12-06-2025,1,Rice,4
965,10-02-2025,2,Wheat Flour,3
966,10-11-2025,2,Wheat Flour,9
967,25-06-2025,7,Eggs,1
968,18-04-2025,5,Salt,3
969,16-10-2025,3,Milk,4
970,07-03-2025,2,Wheat Flour,3
971,05-09-2025,8,Bread,4
972,20-07-2025,7,Eggs,4
973,04-09-2025,1,Rice,7
974,04-01-2025,3,Milk,2
975,30-10-2025,9,Tea,2
976,15-08-2025,5,Salt,1
977,29-10-2025,5,Salt,2
978,08-02-2025,4,Sugar,1
979,09-09-2025,3,Milk,5
980,25-04-2025,2,Wheat Flour,1
981,08-09-2025,6,Cooking Oil,3
982,01-04-2025,7,Eggs,2
983,15-02-2025,8,Bread,4
984,24-11-2025,5,Salt,2
985,27-05-2025,3,Milk,3
986,08-10-2025,4,Sugar,2
987,12-04-2025,10,Coffee,3
988,24-03-2025,6,Cooking Oil,2
989,02-10-2025,3,Milk,1
990,22-06-2025,4,Sugar,3
991,08-09-2025,9,Tea,3
992,02-10-2025,9,Tea,3
993,30-04-2025,4,Sugar,2
994,13-11-2025,5,Salt,1
995,16-11-2025,9,Tea,1
996,04-11-2025,8,Bread,1
997,15-08-2025,5,Salt,1
998,15-07-2025,9,Tea,3
999,21-09-2025,4,Sugar,2
1000,05-05-2025,9,Tea,2
1001,30-04-2025,6,Cooking Oil,3
1002,16-01-2025,7,Eggs,5
1003,07-06-2025,1,Rice,3
1004,12-09-2025,2,Wheat Flour,5
1005,31-10-2025,5,Salt,1
1006,21-06-2025,3,Milk,1
1007,20-07-2025,5,Salt,1
1008,20-11-2025,9,Tea,3
1009,04-08-2025,1,Rice,1
1010,28-10-2025,8,Bread,4
1011,17-03-2025,6,Cooking Oil,2
1012,27-05-2025,9,Tea,2
1013,03-04-2025,4,Sugar,2
1014,21-01-2025,8,Bread,3
1015,03-10-2025,6,Cooking Oil,1
1016,12-05-2025,3,Milk,4
1017,17-03-2025,4,Sugar,1
1018,08-12-2025,3,Milk,4
1019,11-06-2025,2,Wheat Flour,7
1020,14-09-2025,9,Tea,3
1021,19-09-2025,6,Cooking Oil,2
1022,29-07-2025,9,Tea,1
1023,06-08-2025,6,Cooking Oil,3
1024,28-12-2025,8,Bread,1
1025,03-04-2025,9,Tea,1
1026,21-12-2025,1,Rice,8
1027,25-08-2025,3,Milk,4
1028,26-06-2025,8,Bread,5
1029,18-02-2025,6,Cooking Oil,2
1030,09-07-2025,1,Rice,8
1031,19-12-2025,4,Sugar,2
1032,07-12-2025,7,Eggs,5
1033,11-07-2025,1,Rice,6
1034,22-09-2025,9,Tea,1
1035,10-02-2025,1,Rice,1
1036,04-10-2025,8,Bread,3
1037,02-07-2025,7,Eggs,1
1038,11-07-2025,7,Eggs,3
1039,29-11-2025,3,Milk,5
1040,17-06-2025,1,Rice,3
1041,19-04-2025,8,Bread,4
1042,28-10-2025,1,Rice,7
1043,08-01-2025,10,Coffee,1
1044,07-06-2025,7,Eggs,5
1045,26-06-2025,7,Eggs,4
1046,26-05-2025,2,Wheat Flour,2
1047,10-06-2025,4,Sugar,3
1048,23-03-2025,4,Sugar,1
1049,27-08-2025,3,Milk,4
1050,25-03-2025,8,Bread,1
1051,28-11-2025,1,Rice,3
1052,15-09-2025,9,Tea,3
1053,21-07-2025,9,Tea,2
1054,27-11-2025,3,Milk,5
1055,29-07-2025,10,Coffee,3
1056,20-07-2025,6,Cooking Oil,1
1057,28-01-2025,7,Eggs,3
1058,04-06-2025,4,Sugar,1
1059,03-04-2025,2,Wheat Flour,6
1060,16-12-2025,3,Milk,2
1061,25-09-2025,1,Rice,3
1062,07-11-2025,1,Rice,5
1063,03-03-2025,5,Salt,1
1064,06-10-2025,9,Tea,1
1065,11-10-2025,6,Cooking Oil,1
1066,17-04-2025,6,Cooking Oil,2
1067,09-04-2025,4,Sugar,1
1068,14-03-2025,7,Eggs,5
1069,02-05-2025,6,Cooking Oil,2
1070,15-10-2025,2,Wheat Flour,3
1071,05-06-2025,3,Milk,4
1072,04-03-2025,9,Tea,3
1073,16-03-2025,8,Bread,2
1074,28-04-2025,9,Tea,1
1075,16-06-2025,8,Bread,2
1076,05-06-2025,8,Bread,5
1077,15-07-2025,7,Eggs,5
1078,17-11-2025,8,Bread,1
1079,02-10-2025,4,Sugar,1
1080,06-05-2025,10,Coffee,3
1081,21-10-2025,1,Rice,5
1082,25-06-2025,8,Bread,4
1083,23-07-2025,8,Bread,1
1084,23-04-2025,4,Sugar,1
1085,21-11-2025,2,Wheat Flour,8
1086,08-03-2025,8,Bread,3
1087,03-06-2025,4,Sugar,3
1088,29-12-2025,6,Cooking Oil,3
1089,20-02-2025,10,Coffee,2
1090,11-11-2025,6,Cooking Oil,1
1091,30-01-2025,5,Salt,2
1092,02-05-2025,5,Salt,1
1093,19-06-2025,5,Salt,1
1094,28-03-2025,3,Milk,4
1095,20-07-2025,2,Wheat Flour,1
1096,19-04-2025,4,Sugar,2
1097,10-03-2025,4,Sugar,1
1098,01-11-2025,9,Tea,1
1099,31-12-2025,2,Wheat Flour,6
1100,09-12-2025,5,Salt,3
1101,11-02-2025,3,Milk,2
1102,07-09-2025,3,Milk,1
1103,21-01-2025,5,Salt,3
1104,20-11-2025,7,Eggs,3
1105,02-04-2025,1,Rice,8
1106,21-04-2025,3,Milk,2
1107,30-09-2025,4,Sugar,3
1108,14-04-2025,2,Wheat Flour,6
1109,01-06-2025,9,Tea,2
1110,14-06-2025,3,Milk,5
1111,11-10-2025,8,Bread,5
1112,11-04-2025,1,Rice,4
1113,27-05-2025,6,Cooking Oil,3
1114,20-12-2025,5,Salt,3
1115,22-06-2025,6,Cooking Oil,3
1116,29-05-2025,6,Cooking Oil,2
1117,05-01-2025,7,Eggs,1
1118,20-01-2025,8,Bread,1
1119,12-01-2025,10,Coffee,2
1120,27-05-2025,1,Rice,4
1121,02-07-2025,6,Cooking Oil,2
1122,12-04-2025,4,Sugar,3
1123,04-08-2025,1,Rice,7
1124,30-08-2025,9,Tea,1
1125,07-08-2025,3,Milk,2
1126,24-06-2025,3,Milk,4
1127,31-12-2025,7,Eggs,3
1128,24-11-2025,9,Tea,1
1129,03-12-2025,1,Rice,1
1130,18-12-2025,1,Rice,8
1131,04-03-2025,3,Milk,3
1132,13-01-2025,5,Salt,3
1133,27-07-2025,7,Eggs,2
1134,15-12-2025,6,Cooking Oil,2
1135,23-02-2025,3,Milk,2
1136,16-11-2025,10,Coffee,2
1137,23-07-2025,5,Salt,2
1138,01-06-2025,9,Tea,3
1139,13-10-2025,8,Bread,1
1140,19-01-2025,3,Milk,2
1141,09-10-2025,8,Bread,1
1142,23-11-2025,8,Bread,3
1143,19-10-2025,1,Rice,9
1144,01-01-2025,5,Salt,3
1145,21-05-2025,5,Salt,1
1146,07-05-2025,9,Tea,1
1147,04-02-2025,4,Sugar,2
1148,23-01-2025,8,Bread,1
1149,17-09-2025,2,Wheat Flour,6
1150,13-03-2025,3,Milk,3
1151,14-02-2025,2,Wheat Flour,3
1152,16-01-2025,6,Cooking Oil,2
1153,25-05-2025,8,Bread,2
1154,24-05-2025,10,Coffee,2
1155,13-01-2025,2,Wheat Flour,8
1156,22-10-2025,2,Wheat Flour,3
1157,03-08-2025,8,Bread,3
1158,09-08-2025,6,Cooking Oil,3
1159,22-10-2025,5,Salt,1
1160,21-08-2025,1,Rice,5
1161,22-02-2025,5,Salt,3
1162,08-10-2025,9,Tea,2
1163,02-07-2025,1,Rice,7
1164,10-01-2025,10,Coffee,2
1165,28-05-2025,4,Sugar,2
1166,22-02-2025,2,Wheat Flour,8
1167,30-01-2025,6,Cooking Oil,3
1168,24-07-2025,4,Sugar,3
1169,21-09-2025,7,Eggs,2
1170,17-10-2025,7,Eggs,2
1171,20-12-2025,8,Bread,3
1172,23-07-2025,9,Tea,1
1173,29-08-2025,9,Tea,2
1174,01-10-2025,10,Coffee,2
1175,28-07-2025,6,Cooking Oil,3
1176,02-11-2025,8,Bread,1
1177,21-11-2025,6,Cooking Oil,1
1178,06-03-2025,9,Tea,3
1179,17-05-2025,3,Milk,3
1180,10-04-2025,2,Wheat Flour,2
1181,21-05-2025,3,Milk,3
1182,17-07-2025,1,Rice,8
1183,05-07-2025,3,Milk,2
1184,12-11-2025,1,Rice,9
1185,24-06-2025,8,Bread,5
1186,23-08-2025,5,Salt,1
1187,24-01-2025,5,Salt,3
1188,08-10-2025,1,Rice,9
1189,06-12-2025,5,Salt,3
1190,20-05-2025,3,Milk,5
1191,11-04-2025,10,Coffee,2
1192,28-01-2025,7,Eggs,1
1193,30-10-2025,3,Milk,2
1194,24-08-2025,3,Milk,1
1195,13-01-2025,7,Eggs,2
1196,10-04-2025,5,Salt,3
1197,16-01-2025,2,Wheat Flour,9
1198,15-06-2025,9,Tea,3
1199,10-04-2025,6,Cooking Oil,1
1200,22-06-2025,7,Eggs,5
1201,04-08-2025,2,Wheat Flour,8
1202,19-10-2025,7,Eggs,2
1203,28-01-2025,3,Milk,4
1204,28-01-2025,5,Salt,2
1205,06-03-2025,6,Cooking Oil,1
1206,13-01-2025,3,Milk,1
1207,28-04-2025,1,Rice,6
1208,22-02-2025,10,Coffee,3
1209,15-03-2025,5,Salt,2
1210,12-04-2025,5,Salt,2
1211,03-12-2025,6,Cooking Oil,2
1212,12-06-2025,10,Coffee,1
1213,21-04-2025,3,Milk,1
1214,24-01-2025,6,Cooking Oil,1
1215,16-08-2025,9,Tea,2
1216,18-08-2025,10,Coffee,1
1217,29-04-2025,4,Sugar,3
1218,14-04-2025,1,Rice,6
1219,19-06-2025,5,Salt,3
1220,11-06-2025,9,Tea,1
1221,12-08-2025,6,Cooking Oil,1
1222,02-02-2025,9,Tea,3
1223,07-01-2025,10,Coffee,1
1224,15-05-2025,5,Salt,3
1225,09-06-2025,3,Milk,3
1226,13-08-2025,8,Bread,1
1227,14-02-2025,8,Bread,3
1228,14-04-2025,4,Sugar,3
1229,06-06-2025,9,Tea,2
1230,24-07-2025,2,Wheat Flour,7
1231,04-01-2025,10,Coffee,2
1232,29-04-2025,8,Bread,5
1233,06-04-2025,8,Bread,4
1234,27-11-2025,2,Wheat Flour,6
1235,17-01-2025,9,Tea,3
1236,18-07-2025,10,Coffee,2
1237,26-01-2025,9,Tea,1
1238,28-10-2025,10,Coffee,3
1239,26-12-2025,5,Salt,3
1240,18-02-2025,1,Rice,4
1241,04-08-2025,6,Cooking Oil,2
1242,16-02-2025,9,Tea,3
1243,23-06-2025,9,Tea,2
1244,29-08-2025,10,Coffee,2
1245,25-03-2025,5,Salt,1
1246,23-02-2025,8,Bread,1
1247,14-08-2025,2,Wheat Flour,5
1248,21-10-2025,5,Salt,2
1249,29-07-2025,6,Cooking Oil,2
1250,29-10-2025,10,Coffee,1
1251,06-01-2025,3,Milk,5
1252,23-08-2025,8,Bread,4
1253,28-07-2025,1,Rice,2
1254,18-06-2025,6,Cooking Oil,3
1255,16-11-2025,8,Bread,3
1256,28-11-2025,10,Coffee,3
1257,30-03-2025,5,Salt,2
1258,07-11-2025,3,Milk,2
1259,17-09-2025,10,Coffee,3
1260,30-09-2025,2,Wheat Flour,5
1261,04-09-2025,2,Wheat Flour,8
1262,08-01-2025,10,Coffee,2
1263,04-04-2025,4,Sugar,1
1264,22-03-2025,7,Eggs,3
1265,29-03-2025,4,Sugar,2
1266,03-04-2025,6,Cooking Oil,2
1267,15-03-2025,9,Tea,1
1268,12-09-2025,10,Coffee,3
1269,04-08-2025,5,Salt,2
1270,18-11-2025,8,Bread,3
1271,11-04-2025,6,Cooking Oil,3
1272,15-12-2025,9,Tea,3
1273,16-08-2025,10,Coffee,1
1274,05-09-2025,6,Cooking Oil,3
1275,09-05-2025,2,Wheat Flour,9
1276,29-08-2025,7,Eggs,3
1277,27-04-2025,4,Sugar,2
1278,09-04-2025,3,Milk,1
1279,01-04-2025,7,Eggs,2
1280,01-10-2025,1,Rice,4
1281,30-06-2025,4,Sugar,3
1282,20-11-2025,2,Wheat Flour,1
1283,14-09-2025,2,Wheat Flour,4
1284,09-12-2025,4,Sugar,2
1285,15-04-2025,9,Tea,1
1286,12-07-2025,10,Coffee,1
1287,20-12-2025,6,Cooking Oil,1
1288,09-08-2025,9,Tea,1
1289,29-05-2025,8,Bread,3
1290,19-04-2025,10,Coffee,3
1291,23-11-2025,7,Eggs,2
1292,13-05-2025,8,Bread,5
1293,06-10-2025,4,Sugar,2
1294,30-08-2025,4,Sugar,1
1295,10-02-2025,8,Bread,3
1296,15-02-2025,7,Eggs,4
1297,20-11-2025,9,Tea,2
1298,14-07-2025,3,Milk,3
1299,08-07-2025,8,Bread,4
1300,24-01-2025,2,Wheat Flour,8
1301,04-01-2025,10,Coffee,3
1302,30-06-2025,2,Wheat Flour,8
1303,06-10-2025,4,Sugar,1
1304,17-12-2025,5,Salt,2
1305,14-11-2025,5,Salt,1
1306,06-09-2025,9,Tea,2
1307,23-12-2025,6,Cooking Oil,1
1308,17-06-2025,10,Coffee,3
1309,26-03-2025,7,Eggs,5
1310,03-01-2025,4,Sugar,3
1311,30-10-2025,6,Cooking Oil,2
1312,27-08-2025,3,Milk,1
1313,09-12-2025,5,Salt,2
1314,30-01-2025,2,Wheat Flour,5
1315,22-04-2025,9,Tea,3
1316,25-07-2025,3,Milk,1
1317,16-08-2025,6,Cooking Oil,3
1318,22-01-2025,8,Bread,5
1319,29-05-2025,6,Cooking Oil,1
1320,14-10-2025,7,Eggs,2
1321,01-02-2025,10,Coffee,3
1322,12-09-2025,2,Wheat Flour,9
1323,19-05-2025,1,Rice,6
1324,30-09-2025,9,Tea,3
1325,03-05-2025,9,Tea,1
1326,12-04-2025,5,Salt,1
1327,10-07-2025,1,Rice,9
1328,19-10-2025,3,Milk,1
1329,29-03-2025,9,Tea,2
1330,28-09-2025,8,Bread,3
1331,01-01-2025,6,Cooking Oil,3
1332,16-06-2025,7,Eggs,5
1333,22-03-2025,9,Tea,2
1334,14-03-2025,9,Tea,1
1335,19-09-2025,6,Cooking Oil,1
1336,03-12-2025,3,Milk,1
1337,11-07-2025,7,Eggs,1
1338,28-09-2025,1,Rice,4
1339,05-12-2025,4,Sugar,3
1340,19-03-2025,4,Sugar,2
1341,27-09-2025,1,Rice,2
1342,04-08-2025,7,Eggs,3
1343,17-06-2025,3,Milk,3
1344,12-07-2025,5,Salt,1
1345,13-01-2025,6,Cooking Oil,2
1346,27-05-2025,3,Milk,4
1347,30-03-2025,10,Coffee,3
1348,31-05-2025,4,Sugar,2
1349,22-01-2025,8,Bread,3
1350,24-11-2025,9,Tea,3
1351,24-04-2025,8,Bread,3
1352,29-07-2025,3,Milk,4
1353,04-05-2025,8,Bread,1
1354,12-01-2025,1,Rice,5
1355,10-10-2025,5,Salt,1
1356,07-04-2025,6,Cooking Oil,1
1357,30-11-2025,9,Tea,1
1358,28-02-2025,6,Cooking Oil,1
1359,19-01-2025,2,Wheat Flour,6
1360,16-02-2025,5,Salt,3
1361,16-10-2025,4,Sugar,1
1362,01-07-2025,4,Sugar,3
1363,14-01-2025,7,Eggs,3
1364,05-09-2025,6,Cooking Oil,1
1365,04-12-2025,8,Bread,2
1366,26-02-2025,9,Tea,2
1367,17-01-2025,10,Coffee,2
1368,27-02-2025,6,Cooking Oil,1
1369,23-03-2025,9,Tea,2
1370,07-08-2025,4,Sugar,1
1371,23-09-2025,7,Eggs,2
1372,18-10-2025,9,Tea,2
1373,15-03-2025,8,Bread,2
1374,22-10-2025,7,Eggs,3
1375,20-01-2025,6,Cooking Oil,3
1376,28-05-2025,9,Tea,3
1377,18-11-2025,4,Sugar,2
1378,17-10-2025,5,Salt,2
1379,14-05-2025,3,Milk,3
1380,14-03-2025,10,Coffee,1
1381,21-08-2025,6,Cooking Oil,3
1382,28-02-2025,4,Sugar,2
1383,06-03-2025,4,Sugar,3
1384,23-09-2025,10,Coffee,1
1385,17-02-2025,6,Cooking Oil,1
1386,05-10-2025,8,Bread,4
1387,25-01-2025,2,Wheat Flour,1
1388,28-10-2025,1,Rice,4
1389,01-11-2025,7,Eggs,1
1390,24-03-2025,4,Sugar,1
1391,14-03-2025,10,Coffee,1
1392,15-10-2025,10,Coffee,2
1393,25-05-2025,6,Cooking Oil,2
1394,10-10-2025,2,Wheat Flour,6
1395,01-09-2025,2,Wheat Flour,5
1396,28-09-2025,9,Tea,1
1397,05-09-2025,9,Tea,1
1398,10-02-2025,9,Tea,2
1399,31-07-2025,2,Wheat Flour,8
1400,02-09-2025,7,Eggs,4
1401,10-03-2025,1,Rice,2
1402,22-07-2025,8,Bread,5
1403,14-11-2025,2,Wheat Flour,1
1404,04-04-2025,2,Wheat Flour,7
1405,04-12-2025,10,Coffee,2
1406,13-06-2025,3,Milk,3
1407,23-06-2025,8,Bread,3
1408,24-12-2025,10,Coffee,1
1409,01-04-2025,7,Eggs,3
1410,28-07-2025,10,Coffee,1
1411,17-04-2025,6,Cooking Oil,1
1412,11-10-2025,7,Eggs,1
1413,06-02-2025,6,Cooking Oil,1
1414,25-02-2025,2,Wheat Flour,5
1415,27-02-2025,2,Wheat Flour,6
1416,17-06-2025,10,Coffee,2
1417,01-12-2025,5,Salt,2
1418,04-03-2025,2,Wheat Flour,6
1419,04-07-2025,10,Coffee,1
1420,02-08-2025,4,Sugar,3
1421,29-03-2025,6,Cooking Oil,3
1422,07-11-2025,1,Rice,3
1423,30-08-2025,6,Cooking Oil,1
1424,12-04-2025,1,Rice,6
1425,13-05-2025,5,Salt,1
1426,14-12-2025,10,Coffee,1
1427,19-04-2025,2,Wheat Flour,4
1428,18-10-2025,3,Milk,4
1429,09-05-2025,5,Salt,3
1430,22-08-2025,8,Bread,1
1431,02-03-2025,5,Salt,3
1432,21-02-2025,10,Coffee,1
1433,29-10-2025,7,Eggs,5
1434,20-04-2025,4,Sugar,2
1435,28-12-2025,1,Rice,7
1436,01-08-2025,1,Rice,9
1437,19-04-2025,6,Cooking Oil,3
1438,30-05-2025,7,Eggs,1
1439,18-09-2025,6,Cooking Oil,2
1440,17-03-2025,7,Eggs,3
1441,02-08-2025,9,Tea,1
1442,28-03-2025,5,Salt,1
1443,22-04-2025,4,Sugar,3
1444,04-09-2025,1,Rice,8
1445,14-05-2025,5,Salt,2
1446,03-09-2025,6,Cooking Oil,1
1447,06-05-2025,1,Rice,3
1448,18-05-2025,10,Coffee,3
1449,11-06-2025,3,Milk,1
1450,28-01-2025,10,Coffee,3
1451,04-09-2025,7,Eggs,3
1452,01-06-2025,6,Cooking Oil,3
1453,24-06-2025,9,Tea,1
1454,19-01-2025,1,Rice,3
1455,24-06-2025,10,Coffee,2
1456,20-12-2025,1,Rice,3
1457,03-04-2025,6,Cooking Oil,3
1458,02-09-2025,1,Rice,7
1459,09-10-2025,8,Bread,1
1460,26-09-2025,7,Eggs,5
1461,01-11-2025,10,Coffee,3
1462,10-11-2025,7,Eggs,1
1463,05-11-2025,7,Eggs,1
1464,03-03-2025,1,Rice,1
1465,08-09-2025,9,Tea,1
1466,26-07-2025,3,Milk,5
1467,09-10-2025,5,Salt,1
1468,05-06-2025,6,Cooking Oil,1
1469,08-11-2025,8,Bread,1
1470,27-03-2025,9,Tea,1
1471,30-12-2025,3,Milk,3
1472,21-08-2025,6,Cooking Oil,3
1473,27-05-2025,3,Milk,2
1474,28-09-2025,9,Tea,3
1475,30-01-2025,5,Salt,1
1476,26-05-2025,8,Bread,3
1477,12-08-2025,2,Wheat Flour,8
1478,06-01-2025,6,Cooking Oil,3
1479,26-12-2025,9,Tea,3
1480,09-11-2025,4,Sugar,1
1481,18-11-2025,2,Wheat Flour,6
1482,09-08-2025,4,Sugar,3
1483,09-08-2025,10,Coffee,3
1484,03-01-2025,3,Milk,3
1485,03-03-2025,7,Eggs,4
1486,27-11-2025,4,Sugar,2
1487,03-03-2025,2,Wheat Flour,1
1488,14-12-2025,9,Tea,3
1489,13-11-2025,2,Wheat Flour,8
1490,16-05-2025,9,Tea,1
1491,10-11-2025,10,Coffee,1
1492,10-11-2025,7,Eggs,4
1493,21-12-2025,1,Rice,5
1494,11-07-2025,3,Milk,4
1495,02-04-2025,7,Eggs,1
1496,03-08-2025,6,Cooking Oil,3
1497,04-10-2025,3,Milk,2
1498,02-09-2025,4,Sugar,2
1499,28-11-2025,10,Coffee,2
1500,16-01-2025,6,Cooking Oil,3
1501,09-02-2025,9,Tea,1
1502,04-04-2025,2,Wheat Flour,1
1503,02-01-2025,10,Coffee,2
1504,12-12-2025,3,Milk,2
1505,03-03-2025,1,Rice,6
1506,27-08-2025,9,Tea,3
1507,10-08-2025,6,Cooking Oil,1
1508,22-06-2025,1,Rice,5
1509,20-04-2025,10,Coffee,1
1510,05-10-2025,4,Sugar,2
1511,26-07-2025,7,Eggs,4
1512,22-11-2025,7,Eggs,4
