transaction_id,customer_id,product_id,quantity,purchase_date,price
2166,1214,25,2,2024-01-23,
2167,1214,16,3,2024-02-17,
2167,1214,12,1,2024-02-17,
2167,1214,15,2,2024-02-17,
2168,1214,2,2,2024-03-17,
2168,1214,4,2,2024-03-17,
2168,1214,6,1,2024-03-17,
2168,1214,7,2,2024-03-17,
2168,1214,8,1,2024-03-17,
2168,1214,20,1,2024-03-17,
2169,1214,16,1,2024-03-29,
2169,1214,2,1,2024-03-29,
2169,1214,15,1,2024-03-29,
2170,1214,16,1,2024-04-25,
2170,1214,21,1,2024-04-25,
2170,1214,13,1,2024-04-25,
2170,1214,14,2,2024-04-25,
2171,1214,3,3,2024-05-11,
2171,1214,8,5,2024-05-11,
2171,1214,12,1,2024-05-11,
2171,1214,20,5,2024-05-11,
2171,1214,22,2,2024-05-11,
2172,1214,20,1,2024-05-21,
2172,1214,13,1,2024-05-21,
2172,1214,6,1,2024-05-21,
2173,1214,1,1,2024-06-18,
2173,1214,3,4,2024-06-18,
2173,1214,11,2,2024-06-18,
2173,1214,23,1,2024-06-18,
2173,1214,26,1,2024-06-18,
2174,1214,25,1,2024-07-09,
2174,1214,18,1,2024-07-09,
2174,1214,12,1,2024-07-09,
2174,1214,30,1,2024-07-09,
2175,1214,8,3,2024-07-15,
2175,1214,9,1,2024-07-15,
2175,1214,28,1,2024-07-15,
2175,1214,30,1,2024-07-15,
2176,1214,24,1,2024-08-11,
2176,1214,4,1,2024-08-11,
2176,1214,5,2,2024-08-11,
2177,1214,9,1,2024-09-02,
2177,1214,2,1,2024-09-02,
2177,1214,4,1,2024-09-02,
2178,1214,2,1,2024-09-14,
2178,1214,21,1,2024-09-14,
2178,1214,25,3,2024-09-14,
2178,1214,28,4,2024-09-14,
2178,1214,29,1,2024-09-14,
2179,1214,6,1,2024-10-05,
2179,1214,15,1,2024-10-05,
2179,1214,16,1,2024-10-05,
2179,1214,23,1,2024-10-05,
2179,1214,27,2,2024-10-05,
2179,1214,28,1,2024-10-05,
2180,1214,2,1,2024-10-22,
2180,1214,4,1,2024-10-22,
2180,1214,8,1,2024-10-22,
2180,1214,10,1,2024-10-22,
2180,1214,30,2,2024-10-22,
2181,1392,9,3,2024-01-20,
2181,1392,25,1,2024-01-20,
2182,1392,1,4,2024-02-03,
2182,1392,3,1,2024-02-03,
2182,1392,6,2,2024-02-03,
2182,1392,7,1,2024-02-03,
2182,1392,10,1,2024-02-03,
2183,1392,3,1,2024-02-10,
2183,1392,12,3,2024-02-10,
2183,1392,6,1,2024-02-10,
2183,1392,7,1,2024-02-10,
2184,1392,2,1,2024-03-09,
2184,1392,10,2,2024-03-09,
2184,1392,20,1,2024-03-09,
2184,1392,15,1,2024-03-09,
2185,1392,28,4,2024-04-06,
2185,1392,5,1,2024-04-06,
2186,1392,2,2,2024-04-17,
2186,1392,4,4,2024-04-17,
2186,1392,6,1,2024-04-17,
2186,1392,12,1,2024-04-17,
2186,1392,26,1,2024-04-17,
2187,1392,4,2,2024-05-05,
2187,1392,13,1,2024-05-05,
2187,1392,14,5,2024-05-05,
2188,1392,5,1,2024-05-19,
2188,1392,21,3,2024-05-19,
2189,1392,6,1,2024-06-17,
2189,1392,7,1,2024-06-17,
2189,1392,21,1,2024-06-17,
2189,1392,26,1,2024-06-17,
2189,1392,27,1,2024-06-17,
2190,1392,17,1,2024-06-25,
2190,1392,2,3,2024-06-25,
2190,1392,20,1,2024-06-25,
2190,1392,14,1,2024-06-25,
2191,1392,19,3,2024-06-30,
2191,1392,20,3,2024-06-30,
2191,1392,6,3,2024-06-30,
2191,1392,22,3,2024-06-30,
2192,1392,19,1,2024-07-07,
2192,1392,18,1,2024-07-07,
2192,1392,27,1,2024-07-07,
2192,1392,6,3,2024-07-07,
2193,1392,27,1,2024-07-30,
2193,1392,19,2,2024-07-30,
2193,1392,29,1,2024-07-30,
2194,1392,15,1,2024-08-08,
2194,1392,16,1,2024-08-08,
2194,1392,20,1,2024-08-08,
2194,1392,23,2,2024-08-08,
2194,1392,28,1,2024-08-08,
2195,1392,9,1,2024-08-18,
2195,1392,18,1,2024-08-18,
2195,1392,22,1,2024-08-18,
2195,1392,30,4,2024-08-18,
2196,577,21,2,2024-02-05,
2196,577,24,5,2024-02-05,
2196,577,26,1,2024-02-05,
2196,577,28,1,2024-02-05,
2196,577,29,2,2024-02-05,
2196,577,30,1,2024-02-05,
2197,577,8,3,2024-03-05,
2197,577,11,1,2024-03-05,
2197,577,13,1,2024-03-05,
2198,577,17,2,2024-03-30,
2198,577,3,1,2024-03-30,
2199,577,24,1,2024-04-25,
2199,577,26,4,2024-04-25,
2199,577,12,1,2024-04-25,
2200,577,9,1,2024-05-06,
2200,577,12,1,2024-05-06,
2200,577,14,1,2024-05-06,
2200,577,22,1,2024-05-06,
2200,577,23,5,2024-05-06,
2201,577,8,1,2024-06-04,
2201,577,19,1,2024-06-04,
2202,577,1,1,2024-06-21,
2202,577,3,4,2024-06-21,
2202,577,18,1,2024-06-21,
2202,577,19,1,2024-06-21,
2202,577,24,1,2024-06-21,
2203,577,11,1,2024-07-15,
2203,577,19,3,2024-07-15,
2204,577,17,3,2024-07-21,
2204,577,26,1,2024-07-21,
2204,577,18,1,2024-07-21,
2205,577,10,3,2024-07-27,
2205,577,19,1,2024-07-27,
2205,577,21,1,2024-07-27,
2206,577,3,1,2024-08-06,
2206,577,21,1,2024-08-06,
2206,577,22,1,2024-08-06,
2207,577,18,1,2024-08-11,
2207,577,22,1,2024-08-11,
2208,577,28,1,2024-08-31,
2208,577,30,4,2024-08-31,
2209,577,15,1,2024-09-29,
2209,577,23,1,2024-09-29,
2210,577,20,5,2024-10-10,
2210,577,6,1,2024-10-10,
2210,577,7,4,2024-10-10,
2211,577,1,2,2024-10-26,
2211,577,2,1,2024-10-26,
2211,577,4,1,2024-10-26,
2211,577,5,1,2024-10-26,
2211,577,28,1,2024-10-26,
2212,577,24,1,2024-11-07,
2212,577,26,1,2024-11-07,
2212,577,30,1,2024-11-07,
2213,577,11,1,2024-11-23,
2213,577,6,1,2024-11-23,
2213,577,7,1,2024-11-23,
2214,577,10,1,2024-11-29,
2214,577,27,1,2024-11-29,
2214,577,23,1,2024-11-29,
2215,577,6,1,2024-12-07,
2215,577,13,1,2024-12-07,
2215,577,30,1,2024-12-07,
2215,577,7,1,2024-12-07,
2216,1412,1,1,2024-04-28,
2216,1412,6,1,2024-04-28,
2216,1412,7,2,2024-04-28,
2216,1412,17,1,2024-04-28,
2216,1412,21,1,2024-04-28,
2217,1412,6,3,2024-05-19,
2217,1412,7,1,2024-05-19,
2217,1412,13,1,2024-05-19,
2217,1412,21,2,2024-05-19,
2217,1412,28,2,2024-05-19,
2218,1412,16,1,2024-06-10,
2218,1412,18,3,2024-06-10,
2218,1412,19,3,2024-06-10,
2218,1412,15,1,2024-06-10,
2219,1412,16,1,2024-06-18,
2219,1412,17,1,2024-06-18,
2220,1412,24,1,2024-07-17,
2220,1412,14,1,2024-07-17,
2221,1412,19,1,2024-07-24,
2221,1412,6,1,2024-07-24,
2221,1412,7,5,2024-07-24,
2222,1412,3,4,2024-07-29,
2222,1412,6,4,2024-07-29,
2222,1412,20,1,2024-07-29,
2222,1412,23,1,2024-07-29,
2222,1412,28,1,2024-07-29,
2222,1412,30,1,2024-07-29,
2223,1412,1,2,2024-08-04,
2223,1412,10,2,2024-08-04,
2223,1412,11,4,2024-08-04,
2223,1412,16,1,2024-08-04,
2223,1412,18,1,2024-08-04,
2223,1412,23,5,2024-08-04,
2224,1412,19,2,2024-08-25,
2224,1412,11,1,2024-08-25,
2224,1412,29,1,2024-08-25,
2225,1412,6,1,2024-09-13,
2225,1412,17,1,2024-09-13,
2225,1412,19,3,2024-09-13,
2225,1412,20,1,2024-09-13,
2225,1412,24,1,2024-09-13,
2225,1412,27,1,2024-09-13,
2226,1412,2,1,2024-10-09,
2226,1412,6,5,2024-10-09,
2226,1412,20,1,2024-10-09,
2226,1412,24,1,2024-10-09,
2226,1412,29,1,2024-10-09,
2227,1293,4,4,2024-05-27,
2227,1293,5,3,2024-05-27,
2227,1293,8,1,2024-05-27,
2227,1293,14,1,2024-05-27,
2227,1293,25,1,2024-05-27,
2227,1293,27,1,2024-05-27,
2228,1293,9,1,2024-06-26,
2228,1293,20,3,2024-06-26,
2229,1293,2,1,2024-07-13,
2229,1293,18,1,2024-07-13,
2229,1293,19,1,2024-07-13,
2229,1293,21,3,2024-07-13,
2230,1293,10,1,2024-07-29,
2230,1293,28,1,2024-07-29,
2230,1293,15,3,2024-07-29,
2231,1293,25,2,2024-08-08,
2231,1293,19,2,2024-08-08,
2231,1293,21,1,2024-08-08,
2232,1293,16,4,2024-08-31,
2232,1293,19,1,2024-08-31,
2232,1293,28,1,2024-08-31,
2232,1293,15,5,2024-08-31,
2233,1293,8,1,2024-09-10,
2233,1293,27,1,2024-09-10,
2233,1293,7,1,2024-09-10,
2233,1293,15,1,2024-09-10,
2234,1293,1,5,2024-09-18,
2234,1293,2,1,2024-09-18,
2234,1293,3,1,2024-09-18,
2234,1293,4,1,2024-09-18,
2234,1293,8,1,2024-09-18,
2234,1293,18,2,2024-09-18,
2235,1293,6,2,2024-09-23,
2235,1293,7,4,2024-09-23,
2236,1293,16,1,2024-10-13,
2236,1293,2,1,2024-10-13,
2236,1293,19,1,2024-10-13,
2237,1293,3,1,2024-10-29,
2237,1293,5,1,2024-10-29,
2237,1293,6,2,2024-10-29,
2237,1293,7,1,2024-10-29,
2237,1293,20,1,2024-10-29,
2238,1293,2,2,2024-11-13,
2238,1293,4,2,2024-11-13,
2238,1293,8,1,2024-11-13,
2238,1293,21,1,2024-11-13,
2238,1293,22,4,2024-11-13,
2238,1293,26,1,2024-11-13,
2239,1009,4,1,2024-05-01,
2239,1009,5,3,2024-05-01,
2239,1009,10,1,2024-05-01,
2239,1009,14,3,2024-05-01,
2239,1009,21,1,2024-05-01,
2239,1009,25,5,2024-05-01,
2240,1009,1,1,2024-05-19,
2240,1009,3,1,2024-05-19,
2240,1009,11,1,2024-05-19,
2240,1009,13,1,2024-05-19,
2240,1009,14,3,2024-05-19,
2240,1009,23,1,2024-05-19,
2241,1009,12,1,2024-06-03,
2241,1009,20,1,2024-06-03,
2241,1009,21,4,2024-06-03,
2241,1009,23,5,2024-06-03,
2241,1009,29,4,2024-06-03,
2242,1009,26,1,2024-06-12,
2242,1009,28,3,2024-06-12,
2243,1009,9,1,2024-07-07,
2243,1009,3,2,2024-07-07,
2243,1009,1,3,2024-07-07,
2244,1009,8,1,2024-07-14,
2244,1009,2,1,2024-07-14,
2244,1009,19,1,2024-07-14,
2244,1009,13,1,2024-07-14,
2245,1009,6,1,2024-08-04,
2245,1009,15,3,2024-08-04,
2245,1009,18,3,2024-08-04,
2245,1009,21,1,2024-08-04,
2245,1009,28,1,2024-08-04,
2246,1009,11,4,2024-08-09,
2246,1009,28,1,2024-08-09,
2246,1009,5,2,2024-08-09,
2247,1009,18,1,2024-09-05,
2247,1009,21,1,2024-09-05,
2248,1009,3,2,2024-09-16,
2248,1009,19,1,2024-09-16,
2249,1009,5,1,2024-10-06,
2249,1009,10,1,2024-10-06,
2249,1009,12,1,2024-10-06,
2249,1009,16,1,2024-10-06,
2249,1009,22,1,2024-10-06,
2250,1009,8,1,2024-10-19,
2250,1009,17,1,2024-10-19,
2250,1009,4,1,2024-10-19,
2250,1009,23,3,2024-10-19,
2251,1009,2,5,2024-11-05,
2251,1009,6,1,2024-11-05,
2251,1009,7,1,2024-11-05,
2251,1009,23,1,2024-11-05,
2251,1009,27,1,2024-11-05,
2251,1009,28,2,2024-11-05,
2252,1009,29,1,2024-11-28,
2252,1009,28,1,2024-11-28,
2252,1009,21,1,2024-11-28,
2253,1009,27,5,2024-12-21,
2253,1009,28,2,2024-12-21,
2253,1009,23,1,2024-12-21,
2254,678,27,1,2024-05-21,
2254,678,12,4,2024-05-21,
2254,678,14,1,2024-05-21,
2255,678,10,1,2024-06-04,
2255,678,18,3,2024-06-04,
2256,678,20,1,2024-06-16,
2256,678,6,1,2024-06-16,
2256,678,7,1,2024-06-16,
2257,678,6,3,2024-07-16,
2257,678,7,1,2024-07-16,
2257,678,19,1,2024-07-16,
2257,678,21,1,2024-07-16,
2257,678,29,1,2024-07-16,
2258,678,4,1,2024-07-31,
2258,678,5,4,2024-07-31,
2258,678,9,1,2024-07-31,
2258,678,12,1,2024-07-31,
2258,678,18,1,2024-07-31,
2258,678,19,4,2024-07-31,
2259,678,18,1,2024-08-30,
2259,678,14,3,2024-08-30,
2260,678,17,3,2024-09-28,
2260,678,18,1,2024-09-28,
2260,678,19,1,2024-09-28,
2260,678,20,1,2024-09-28,
2260,678,24,1,2024-09-28,
2260,678,26,2,2024-09-28,
2261,678,1,3,2024-10-09,
2261,678,28,1,2024-10-09,
2261,678,21,1,2024-10-09,
2262,678,1,3,2024-10-19,
2262,678,3,1,2024-10-19,
2262,678,18,1,2024-10-19,
2262,678,27,1,2024-10-19,
2262,678,28,1,2024-10-19,
2262,678,29,2,2024-10-19,
2263,678,20,1,2024-10-25,
2263,678,6,4,2024-10-25,
2264,678,3,3,2024-11-05,
2264,678,4,1,2024-11-05,
2264,678,5,2,2024-11-05,
2264,678,6,1,2024-11-05,
2264,678,22,1,2024-11-05,
2265,678,4,1,2024-12-03,
2265,678,21,1,2024-12-03,
2266,678,1,2,2024-12-31,
2266,678,3,1,2024-12-31,
2266,678,28,1,2024-12-31,
2266,678,21,2,2024-12-31,
2267,678,6,1,2025-01-14,
2267,678,7,1,2025-01-14,
2267,678,11,1,2025-01-14,
2267,678,17,1,2025-01-14,
2267,678,20,1,2025-01-14,
2268,678,8,1,2025-02-13,
2268,678,3,1,2025-02-13,
2269,678,2,1,2025-03-06,
2269,678,4,1,2025-03-06,
2269,678,5,1,2025-03-06,
2269,678,30,2,2025-03-06,
2270,1343,17,2,2024-04-03,
2270,1343,3,3,2024-04-03,
2270,1343,20,1,2024-04-03,
2270,1343,30,1,2024-04-03,
2271,1343,24,1,2024-04-23,
2271,1343,9,1,2024-04-23,
2272,1343,12,1,2024-05-04,
2272,1343,13,3,2024-05-04,
2272,1343,14,4,2024-05-04,
2272,1343,22,1,2024-05-04,
2273,1343,4,1,2024-05-24,
2273,1343,5,1,2024-05-24,
2273,1343,13,1,2024-05-24,
2273,1343,14,1,2024-05-24,
2273,1343,28,2,2024-05-24,
2274,1343,4,5,2024-06-11,
2274,1343,5,1,2024-06-11,
2274,1343,9,4,2024-06-11,
2274,1343,16,2,2024-06-11,
2274,1343,19,1,2024-06-11,
2275,1343,9,1,2024-07-08,
2275,1343,26,1,2024-07-08,
2276,1343,3,1,2024-07-25,
2276,1343,11,5,2024-07-25,
2276,1343,14,1,2024-07-25,
2276,1343,19,2,2024-07-25,
2276,1343,27,1,2024-07-25,
2276,1343,29,2,2024-07-25,
2277,1343,1,3,2024-08-24,
2277,1343,3,1,2024-08-24,
2277,1343,5,1,2024-08-24,
2277,1343,8,1,2024-08-24,
2277,1343,9,2,2024-08-24,
2278,1343,2,1,2024-09-13,
2278,1343,4,1,2024-09-13,
2278,1343,6,1,2024-09-13,
2278,1343,7,1,2024-09-13,
2278,1343,19,1,2024-09-13,
2278,1343,26,1,2024-09-13,
2279,1343,6,1,2024-09-21,
2279,1343,9,5,2024-09-21,
2279,1343,20,1,2024-09-21,
2279,1343,24,1,2024-09-21,
2279,1343,29,1,2024-09-21,
2280,1343,6,1,2024-09-29,
2280,1343,13,3,2024-09-29,
2280,1343,17,1,2024-09-29,
2280,1343,19,1,2024-09-29,
2280,1343,20,1,2024-09-29,
2280,1343,26,1,2024-09-29,
2281,1343,25,3,2024-10-25,
2281,1343,20,5,2024-10-25,
2281,1343,6,3,2024-10-25,
2282,1343,1,1,2024-11-03,
2282,1343,2,1,2024-11-03,
2282,1343,3,1,2024-11-03,
2282,1343,6,4,2024-11-03,
2282,1343,7,2,2024-11-03,
2282,1343,26,1,2024-11-03,
2283,1343,16,1,2024-11-26,
2283,1343,2,1,2024-11-26,
2283,1343,23,2,2024-11-26,
2283,1343,15,3,2024-11-26,
2284,1343,1,1,2024-12-19,
2284,1343,3,1,2024-12-19,
2285,1343,6,1,2025-01-01,
2285,1343,9,4,2025-01-01,
2285,1343,12,1,2025-01-01,
2285,1343,20,1,2025-01-01,
2285,1343,26,1,2025-01-01,
2285,1343,29,1,2025-01-01,
2286,1343,3,5,2025-01-19,
2286,1343,4,1,2025-01-19,
2286,1343,5,1,2025-01-19,
2286,1343,11,1,2025-01-19,
2286,1343,24,1,2025-01-19,
2286,1343,29,1,2025-01-19,
2287,701,18,1,2024-02-23,
2287,701,19,1,2024-02-23,
2287,701,21,3,2024-02-23,
2287,701,23,1,2024-02-23,
2287,701,28,1,2024-02-23,
2287,701,30,4,2024-02-23,
2288,701,1,2,2024-02-28,
2288,701,3,1,2024-02-28,
2288,701,6,1,2024-02-28,
2288,701,7,1,2024-02-28,
2288,701,20,2,2024-02-28,
2288,701,26,1,2024-02-28,
2289,701,14,1,2024-03-25,
2289,701,17,1,2024-03-25,
2289,701,19,4,2024-03-25,
2289,701,22,3,2024-03-25,
2289,701,24,4,2024-03-25,
2289,701,27,2,2024-03-25,
2290,701,20,3,2024-04-16,
2290,701,28,1,2024-04-16,
2290,701,12,2,2024-04-16,
2290,701,6,1,2024-04-16,
2291,701,1,3,2024-05-05,
2291,701,3,1,2024-05-05,
2291,701,13,1,2024-05-05,
2291,701,30,1,2024-05-05,
2292,701,4,1,2024-05-31,
2292,701,11,5,2024-05-31,
2292,701,13,1,2024-05-31,
2292,701,14,1,2024-05-31,
2292,701,22,3,2024-05-31,
2293,701,18,1,2024-06-22,
2293,701,27,5,2024-06-22,
2293,701,22,1,2024-06-22,
2294,701,6,1,2024-06-28,
2294,701,10,2,2024-06-28,
2294,701,14,1,2024-06-28,
2294,701,16,1,2024-06-28,
2294,701,20,2,2024-06-28,
2294,701,23,1,2024-06-28,
2295,701,6,3,2024-07-15,
2295,701,7,3,2024-07-15,
2295,701,14,3,2024-07-15,
2295,701,19,1,2024-07-15,
2295,701,26,1,2024-07-15,
2296,701,1,1,2024-07-28,
2296,701,3,1,2024-07-28,
2296,701,11,5,2024-07-28,
2296,701,18,1,2024-07-28,
2296,701,28,1,2024-07-28,
2297,701,16,4,2024-08-22,
2297,701,1,1,2024-08-22,
2297,701,15,1,2024-08-22,
2298,701,2,5,2024-09-18,
2298,701,15,1,2024-09-18,
2298,701,16,1,2024-09-18,
2298,701,17,1,2024-09-18,
2298,701,18,2,2024-09-18,
2298,701,30,1,2024-09-18,
2299,701,19,2,2024-09-29,
2299,701,30,1,2024-09-29,
2300,701,27,1,2024-10-28,
2300,701,30,1,2024-10-28,
2300,701,23,2,2024-10-28,
2301,1266,28,1,2024-02-17,
2301,1266,30,1,2024-02-17,
2302,1266,10,1,2024-03-05,
2302,1266,28,5,2024-03-05,
2303,1266,4,1,2024-03-25,
2303,1266,5,1,2024-03-25,
2304,1266,6,4,2024-04-05,
2304,1266,13,2,2024-04-05,
2304,1266,20,2,2024-04-05,
2304,1266,21,1,2024-04-05,
2304,1266,25,4,2024-04-05,
2304,1266,27,3,2024-04-05,
2305,1266,6,3,2024-04-27,
2305,1266,7,1,2024-04-27,
2305,1266,14,5,2024-04-27,
2305,1266,20,5,2024-04-27,
2305,1266,30,1,2024-04-27,
2306,1266,4,1,2024-05-19,
2306,1266,12,1,2024-05-19,
2306,1266,13,1,2024-05-19,
2306,1266,15,1,2024-05-19,
2306,1266,27,2,2024-05-19,
2306,1266,28,1,2024-05-19,
2307,1266,9,1,2024-06-14,
2307,1266,27,1,2024-06-14,
2307,1266,28,1,2024-06-14,
2307,1266,23,1,2024-06-14,
2308,1266,3,4,2024-07-12,
2308,1266,9,1,2024-07-12,
2308,1266,15,1,2024-07-12,
2308,1266,16,1,2024-07-12,
2308,1266,18,1,2024-07-12,
2308,1266,22,1,2024-07-12,
2309,1266,2,1,2024-07-17,
2309,1266,11,1,2024-07-17,
2309,1266,18,5,2024-07-17,
2309,1266,19,1,2024-07-17,
2309,1266,24,1,2024-07-17,
2309,1266,29,5,2024-07-17,
2310,1266,18,1,2024-08-04,
2310,1266,12,1,2024-08-04,
2311,1266,16,1,2024-09-03,
2311,1266,28,3,2024-09-03,
2311,1266,22,3,2024-09-03,
2311,1266,15,2,2024-09-03,
2312,1266,2,1,2024-09-14,
2312,1266,5,1,2024-09-14,
2312,1266,14,2,2024-09-14,
2312,1266,23,1,2024-09-14,
2312,1266,25,1,2024-09-14,
2312,1266,26,1,2024-09-14,
2313,1266,9,1,2024-09-30,
2313,1266,1,2,2024-09-30,
2314,1266,4,1,2024-10-10,
2314,1266,5,1,2024-10-10,
2314,1266,13,2,2024-10-10,
2314,1266,22,1,2024-10-10,
2314,1266,27,1,2024-10-10,
2315,1266,8,3,2024-10-20,
2315,1266,3,1,2024-10-20,
2316,1266,24,4,2024-11-10,
2316,1266,20,1,2024-11-10,
2317,1266,2,1,2024-12-03,
2317,1266,4,5,2024-12-03,
2317,1266,15,4,2024-12-03,
2317,1266,16,5,2024-12-03,
2317,1266,30,1,2024-12-03,
2318,1266,26,1,2024-12-30,
2318,1266,12,1,2024-12-30,
2318,1266,20,1,2024-12-30,
2318,1266,6,1,2024-12-30,
2319,1266,7,2,2025-01-12,
2319,1266,10,1,2025-01-12,
2319,1266,13,1,2025-01-12,
2319,1266,22,2,2025-01-12,
2319,1266,23,1,2025-01-12,
2320,1266,9,1,2025-01-25,
2320,1266,4,3,2025-01-25,
2320,1266,29,3,2025-01-25,
2321,1410,8,2,2024-01-09,
2321,1410,14,1,2024-01-09,
2321,1410,21,4,2024-01-09,
2321,1410,23,5,2024-01-09,
2321,1410,27,1,2024-01-09,
2322,1410,1,2,2024-01-31,
2322,1410,3,1,2024-01-31,
2322,1410,20,1,2024-01-31,
2322,1410,22,1,2024-01-31,
2322,1410,25,3,2024-01-31,
2323,1410,1,2,2024-02-10,
2323,1410,10,1,2024-02-10,
2323,1410,16,1,2024-02-10,
2323,1410,17,1,2024-02-10,
2323,1410,25,1,2024-02-10,
2323,1410,28,1,2024-02-10,
2324,1410,10,1,2024-03-06,
2324,1410,6,3,2024-03-06,
2324,1410,7,1,2024-03-06,
2325,1410,1,2,2024-03-18,
2325,1410,10,1,2024-03-18,
2325,1410,27,3,2024-03-18,
2326,1410,1,5,2024-04-06,
2326,1410,3,1,2024-04-06,
2326,1410,13,5,2024-04-06,
2326,1410,14,1,2024-04-06,
2327,1410,1,1,2024-04-24,
2327,1410,2,2,2024-04-24,
2327,1410,3,1,2024-04-24,
2327,1410,8,1,2024-04-24,
2327,1410,12,3,2024-04-24,
2327,1410,14,1,2024-04-24,
2328,1410,4,4,2024-05-18,
2328,1410,5,2,2024-05-18,
2328,1410,10,1,2024-05-18,
2328,1410,12,5,2024-05-18,
2328,1410,14,1,2024-05-18,
2328,1410,16,1,2024-05-18,
2329,1410,16,1,2024-06-07,
2329,1410,4,3,2024-06-07,
2329,1410,21,2,2024-06-07,
2329,1410,15,1,2024-06-07,
2330,1410,25,1,2024-06-18,
2330,1410,19,5,2024-06-18,
2330,1410,6,1,2024-06-18,
2331,1410,6,1,2024-06-28,
2331,1410,7,1,2024-06-28,
2331,1410,8,1,2024-06-28,
2331,1410,20,1,2024-06-28,
2331,1410,28,1,2024-06-28,
2331,1410,29,1,2024-06-28,
2332,1410,16,1,2024-07-19,
2332,1410,15,1,2024-07-19,
2333,1410,6,1,2024-08-13,
2333,1410,18,1,2024-08-13,
2333,1410,19,1,2024-08-13,
2333,1410,20,1,2024-08-13,
2333,1410,24,3,2024-08-13,
2333,1410,28,4,2024-08-13,
2334,1410,2,1,2024-09-07,
2334,1410,16,1,2024-09-07,
2334,1410,18,3,2024-09-07,
2334,1410,19,2,2024-09-07,
2334,1410,25,1,2024-09-07,
2334,1410,29,1,2024-09-07,
2335,1410,6,5,2024-10-06,
2335,1410,7,1,2024-10-06,
2335,1410,12,1,2024-10-06,
2335,1410,26,1,2024-10-06,
2335,1410,30,1,2024-10-06,
2336,1410,1,1,2024-10-24,
2336,1410,3,1,2024-10-24,
2336,1410,13,1,2024-10-24,
2336,1410,21,2,2024-10-24,
2336,1410,28,4,2024-10-24,
2337,794,12,3,2024-04-24,
2337,794,14,3,2024-04-24,
2338,794,12,1,2024-04-30,
2338,794,14,1,2024-04-30,
2339,794,13,1,2024-05-18,
2339,794,12,1,2024-05-18,
2339,794,21,1,2024-05-18,
2339,794,14,1,2024-05-18,
2340,794,7,1,2024-06-05,
2340,794,14,1,2024-06-05,
2340,794,18,1,2024-06-05,
2340,794,19,1,2024-06-05,
2340,794,27,1,2024-06-05,
2340,794,30,1,2024-06-05,
2341,794,17,1,2024-06-12,
2341,794,29,3,2024-06-12,
2341,794,18,1,2024-06-12,
2341,794,5,4,2024-06-12,
2342,794,4,1,2024-07-11,
2342,794,5,5,2024-07-11,
2342,794,13,1,2024-07-11,
2342,794,14,1,2024-07-11,
2342,794,18,1,2024-07-11,
2342,794,29,3,2024-07-11,
2343,794,16,1,2024-07-25,
2343,794,15,1,2024-07-25,
2344,794,18,1,2024-08-19,
2344,794,2,1,2024-08-19,
2344,794,4,1,2024-08-19,
2344,794,5,1,2024-08-19,
2345,794,2,1,2024-09-09,
2345,794,19,4,2024-09-09,
2345,794,20,3,2024-09-09,
2345,794,21,1,2024-09-09,
2345,794,26,1,2024-09-09,
2346,794,5,2,2024-09-15,
2346,794,6,1,2024-09-15,
2346,794,12,1,2024-09-15,
2346,794,14,3,2024-09-15,
2346,794,20,1,2024-09-15,
2346,794,25,5,2024-09-15,
2347,794,8,4,2024-09-25,
2347,794,10,5,2024-09-25,
2347,794,26,3,2024-09-25,
2348,794,1,1,2024-09-30,
2348,794,3,1,2024-09-30,
2348,794,6,1,2024-09-30,
2348,794,7,5,2024-09-30,
2348,794,9,1,2024-09-30,
2348,794,21,1,2024-09-30,
2349,794,1,1,2024-10-30,
2349,794,2,2,2024-10-30,
2349,794,4,1,2024-10-30,
2349,794,5,1,2024-10-30,
2349,794,10,2,2024-10-30,
2349,794,20,2,2024-10-30,
2350,794,2,1,2024-11-29,
2350,794,4,1,2024-11-29,
2350,794,5,1,2024-11-29,
2350,794,13,4,2024-11-29,
2350,794,19,3,2024-11-29,
2350,794,25,1,2024-11-29,
2351,794,25,1,2024-12-14,
2351,794,4,1,2024-12-14,
2351,794,22,3,2024-12-14,
2352,794,4,1,2024-12-30,
2352,794,5,2,2024-12-30,
2353,794,28,2,2025-01-19,
2353,794,6,1,2025-01-19,
2353,794,7,1,2025-01-19,
2354,794,2,1,2025-01-28,
2354,794,10,3,2025-01-28,
2354,794,12,1,2025-01-28,
2354,794,21,1,2025-01-28,
2354,794,22,2,2025-01-28,
2354,794,27,1,2025-01-28,
2355,1039,13,1,2024-04-17,
2355,1039,14,1,2024-04-17,
2355,1039,21,1,2024-04-17,
2355,1039,25,3,2024-04-17,
2355,1039,30,2,2024-04-17,
2356,1039,9,3,2024-05-09,
2356,1039,12,1,2024-05-09,
2356,1039,28,1,2024-05-09,
2357,1039,12,1,2024-05-15,
2357,1039,13,1,2024-05-15,
2358,1039,7,1,2024-05-21,
2358,1039,8,1,2024-05-21,
2358,1039,12,1,2024-05-21,
2358,1039,15,2,2024-05-21,
2358,1039,16,1,2024-05-21,
2359,1039,4,1,2024-06-15,
2359,1039,5,1,2024-06-15,
2359,1039,15,3,2024-06-15,
2359,1039,18,1,2024-06-15,
2359,1039,20,1,2024-06-15,
2359,1039,30,2,2024-06-15,
2360,1039,1,5,2024-07-10,
2360,1039,3,1,2024-07-10,
2360,1039,28,1,2024-07-10,
2360,1039,12,1,2024-07-10,
